268.9,268.9,268.9,268.9,268.9,268.9,28000
268.72,268.73,268.72,268.73,268.84,268.71,178000
268.72,268.75,268.72,268.75,268.84,268.72,94000
268.75,268.83,268.75,268.83,268.84,268.75,48000
268.8,268.81,268.8,268.81,268.85,268.78,48000
268.89,268.82,268.89,268.82,268.89,268.8,58000
268.85,268.85,268.85,268.85,268.85,268.82,46000
268.87,268.82,268.87,268.82,268.87,268.82,98000
268.81,268.8,268.81,268.8,268.82,268.8,38000
268.81,268.81,268.81,268.81,268.81,268.8,66000
268.85,268.8,268.85,268.8,268.85,268.78,30000
268.8,268.74,268.8,268.74,268.8,268.74,146000
268.74,268.72,268.74,268.72,268.78,268.7,84000
268.72,268.72,268.72,268.72,268.78,268.71,40000
268.72,268.73,268.72,268.73,268.8,268.72,72000
268.75,268.8,268.75,268.8,268.84,268.75,32000
268.82,268.8,268.82,268.8,268.84,268.74,34000
268.76,268.76,268.76,268.76,268.76,268.74,32000
268.76,268.73,268.76,268.73,268.76,268.73,32000
268.74,268.73,268.74,268.73,268.74,268.73,6000
268.73,268.82,268.73,268.82,268.88,268.73,48000
268.75,268.79,268.75,268.79,268.79,268.72,52000
268.73,268.66,268.73,268.66,268.73,268.66,206000
268.66,268.66,268.66,268.66,268.66,268.65,20000
268.65,268.61,268.65,268.61,268.65,268.6,92000
268.61,268.61,268.61,268.61,268.62,268.6,40000
268.61,268.6,268.61,268.6,268.61,268.57,88000
268.6,268.55,268.6,268.55,268.6,268.55,46000
268.55,268.55,268.55,268.55,268.55,268.53,90000
268.54,268.65,268.54,268.65,268.65,268.54,34000
268.6,268.66,268.6,268.66,268.66,268.6,32000
268.66,268.6,268.66,268.6,268.66,268.6,84000
268.59,268.58,268.59,268.58,268.61,268.58,78000
268.6,268.56,268.6,268.56,268.6,268.54,134000
268.6,268.63,268.6,268.63,268.63,268.57,34000
268.66,268.6,268.66,268.6,268.66,268.6,36000
268.62,268.62,268.62,268.62,268.62,268.62,10000
268.62,268.63,268.62,268.63,268.63,268.6,52000
268.61,268.66,268.61,268.66,268.66,268.61,4000
268.66,268.68,268.66,268.68,268.68,268.63,48000
268.68,268.7,268.68,268.7,268.76,268.68,72000
268.7,268.75,268.7,268.75,268.76,268.7,18000
268.76,268.75,268.76,268.75,268.76,268.75,30000
268.69,268.69,268.69,268.69,268.69,268.68,44000
268.69,268.71,268.69,268.71,268.71,268.66,24000
268.68,268.62,268.68,268.62,268.68,268.62,44000
268.68,268.68,268.68,268.68,268.68,268.68,2000
268.68,268.69,268.68,268.69,268.7,268.61,116000
268.69,268.65,268.69,268.65,268.69,268.65,78000
268.65,268.68,268.65,268.68,268.68,268.65,74000
268.65,268.65,268.65,268.65,268.65,268.65,34000
268.68,268.73,268.68,268.73,268.73,268.68,30000
268.73,268.73,268.73,268.73,268.73,268.68,34000
268.7,268.7,268.7,268.7,268.7,268.7,2000
268.7,268.68,268.7,268.68,268.7,268.68,6000
268.7,268.7,268.7,268.7,268.7,268.7,12000
268.7,268.73,268.7,268.73,268.73,268.7,16000
268.75,268.75,268.75,268.75,268.75,268.75,8000
268.78,268.8,268.78,268.8,268.8,268.78,20000
268.8,268.8,268.8,268.8,268.8,268.8,26000
268.76,268.82,268.76,268.82,268.82,268.76,20000
268.81,268.87,268.81,268.87,268.87,268.75,64000
268.87,268.8,268.87,268.8,268.87,268.8,26000
268.77,268.8,268.77,268.8,268.8,268.77,38000
268.77,268.79,268.77,268.79,268.8,268.77,20000
268.77,268.79,268.77,268.79,268.8,268.77,44000
268.79,268.72,268.79,268.72,268.79,268.7,44000
268.75,268.7,268.75,268.7,268.75,268.7,4000
268.72,268.71,268.72,268.71,268.76,268.71,16000
268.68,268.68,268.68,268.68,268.72,268.68,180000
268.68,268.63,268.68,268.63,268.72,268.62,162000
268.6,268.61,268.6,268.61,268.61,268.6,32000
268.68,268.65,268.68,268.65,268.68,268.6,24000
268.6,268.6,268.6,268.6,268.63,268.6,38000
268.62,268.69,268.62,268.69,268.69,268.62,24000
268.65,268.74,268.65,268.74,268.74,268.65,8000
268.74,268.74,268.74,268.74,268.74,268.74,26000
268.67,268.71,268.67,268.71,268.71,268.67,6000
268.69,268.67,268.69,268.67,268.69,268.67,6000
268.67,268.65,268.67,268.65,268.67,268.65,76000
268.67,268.66,268.67,268.66,268.67,268.66,34000
268.69,268.7,268.69,268.7,268.7,268.69,10000
268.7,268.7,268.7,268.7,268.7,268.7,38000
268.75,268.69,268.75,268.69,268.75,268.69,44000
268.68,268.69,268.68,268.69,268.69,268.68,16000
268.75,268.75,268.75,268.75,268.75,268.75,8000
268.72,268.8,268.72,268.8,268.8,268.72,36000
268.72,268.72,268.72,268.72,268.72,268.72,10000
268.79,268.79,268.79,268.79,268.79,268.79,2000
268.8,268.8,268.8,268.8,268.8,268.8,44000
268.83,268.83,268.83,268.83,268.83,268.8,10000
268.79,268.79,268.79,268.79,268.79,268.78,34000
268.71,268.71,268.71,268.71,268.71,268.71,6000
268.79,268.78,268.79,268.78,268.79,268.74,32000
268.7,268.7,268.7,268.7,268.7,268.7,4000
268.72,268.72,268.72,268.72,268.72,268.72,2000
268.75,268.74,268.75,268.74,268.75,268.7,48000
268.72,268.72,268.72,268.72,268.72,268.72,2000
268.73,268.72,268.73,268.72,268.73,268.72,8000
268.69,268.7,268.69,268.7,268.72,268.69,24000
268.73,268.73,268.73,268.73,268.73,268.73,12000
268.7,268.7,268.7,268.7,268.7,268.7,36000
268.7,268.65,268.7,268.65,268.7,268.6,272000
268.65,268.53,268.65,268.53,268.65,268.52,306000
268.52,268.53,268.52,268.53,268.53,268.5,338000
268.53,268.48,268.53,268.48,268.55,268.48,212000
268.5,268.45,268.5,268.45,268.5,268.45,106000
268.41,268.42,268.41,268.42,268.44,268.39,286000
268.43,268.5,268.43,268.5,268.5,268.43,194000
268.54,268.49,268.54,268.49,268.54,268.49,82000
268.5,268.54,268.5,268.54,268.54,268.5,218000
268.58,268.58,268.58,268.58,268.59,268.58,90000
268.63,268.58,268.63,268.58,268.63,268.58,210000
268.58,268.55,268.58,268.55,268.58,268.55,24000
268.55,268.55,268.55,268.55,268.55,268.5,42000
268.51,268.53,268.51,268.53,268.54,268.51,18000
268.54,268.51,268.54,268.51,268.54,268.5,112000
268.51,268.49,268.51,268.49,268.51,268.48,114000
268.48,268.48,268.48,268.48,268.48,268.48,48000
268.48,268.48,268.48,268.48,268.48,268.46,48000
268.48,268.48,268.48,268.48,268.48,268.46,36000
268.49,268.5,268.49,268.5,268.5,268.49,56000
268.51,268.55,268.51,268.55,268.55,268.51,8000
268.55,268.58,268.55,268.58,268.59,268.55,20000
268.59,268.59,268.59,268.59,268.59,268.59,2000
268.59,268.59,268.59,268.59,268.59,268.53,44000
268.59,268.55,268.59,268.55,268.59,268.55,8000
268.55,268.5,268.55,268.5,268.57,268.5,40000
268.57,268.51,268.57,268.51,268.57,268.51,6000
268.56,268.55,268.56,268.55,268.56,268.51,16000
268.55,268.57,268.55,268.57,268.57,268.52,18000
268.59,268.6,268.59,268.6,268.6,268.59,30000
268.6,268.6,268.6,268.6,268.6,268.6,4000
268.64,268.64,268.64,268.64,268.64,268.64,2000
268.64,268.6,268.64,268.6,268.64,268.6,4000
268.63,268.63,268.63,268.63,268.63,268.63,2000
268.63,268.63,268.63,268.63,268.63,268.63,4000
268.56,268.53,268.56,268.53,268.56,268.53,66000
268.53,268.41,268.53,268.41,268.53,268.38,744000
268.39,268.38,268.39,268.38,268.39,268.35,292000
268.38,268.32,268.38,268.32,268.39,268.32,314000
268.39,268.4,268.39,268.4,268.44,268.38,70000
268.39,268.38,268.39,268.38,268.42,268.35,144000
268.38,268.35,268.38,268.35,268.39,268.33,142000
268.35,268.38,268.35,268.38,268.4,268.33,86000
268.37,268.36,268.37,268.36,268.37,268.33,70000
268.35,268.34,268.35,268.34,268.35,268.32,120000
268.34,268.45,268.34,268.45,268.48,268.34,120000
268.49,268.43,268.49,268.43,268.49,268.43,42000
268.41,268.41,268.41,268.41,268.41,268.41,20000
268.47,268.47,268.47,268.47,268.47,268.47,12000
268.45,268.46,268.45,268.46,268.46,268.45,28000
268.46,268.45,268.46,268.45,268.46,268.45,46000
268.45,268.44,268.45,268.44,268.45,268.43,22000
268.44,268.4,268.44,268.4,268.44,268.4,34000
268.4,268.42,268.4,268.42,268.42,268.4,18000
268.42,268.42,268.42,268.42,268.42,268.42,2000
268.45,268.49,268.45,268.49,268.49,268.45,4000
268.45,268.45,268.45,268.45,268.45,268.43,24000
268.44,268.43,268.44,268.43,268.45,268.43,76000
268.43,268.45,268.43,268.45,268.45,268.43,18000
268.43,268.45,268.43,268.45,268.45,268.43,10000
268.43,268.48,268.43,268.48,268.48,268.43,12000
268.47,268.48,268.47,268.48,268.48,268.45,84000
268.45,268.43,268.45,268.43,268.45,268.43,22000
268.44,268.45,268.44,268.45,268.45,268.44,10000
268.45,268.45,268.45,268.45,268.45,268.45,12000
268.45,268.44,268.45,268.44,268.45,268.44,28000
268.46,268.46,268.46,268.46,268.46,268.46,42000
268.45,268.44,268.45,268.44,268.45,268.44,24000
268.45,268.48,268.45,268.48,268.48,268.43,16000
268.46,268.46,268.46,268.46,268.46,268.46,6000
268.44,268.44,268.44,268.44,268.44,268.44,12000
268.44,268.44,268.44,268.44,268.44,268.4,56000
268.44,268.44,268.44,268.44,268.44,268.44,4000
268.44,268.46,268.44,268.46,268.46,268.44,20000
268.46,268.49,268.46,268.49,268.49,268.46,10000
268.49,268.5,268.49,268.5,268.5,268.49,12000
268.6,268.89,268.6,268.89,268.89,268.6,278000
268.84,268.82,268.84,268.82,268.84,268.78,32000
268.83,268.79,268.83,268.79,268.83,268.75,84000
268.79,268.76,268.79,268.76,268.79,268.71,180000
268.76,268.72,268.76,268.72,268.76,268.72,20000
268.71,268.79,268.71,268.79,268.79,268.71,76000
268.8,268.8,268.8,268.8,268.8,268.8,36000
268.78,268.78,268.78,268.78,268.78,268.78,132000
268.78,268.78,268.78,268.78,268.8,268.78,140000
268.78,268.78,268.78,268.78,268.79,268.75,214000
268.79,268.78,268.79,268.78,268.79,268.78,310000
268.79,268.78,268.79,268.78,268.8,268.78,56000
268.79,268.79,268.79,268.79,268.79,268.79,6000
268.79,268.8,268.79,268.8,268.8,268.79,22000
268.8,268.84,268.8,268.84,268.84,268.8,16000
268.84,268.83,268.84,268.83,268.84,268.83,20000
268.81,268.83,268.81,268.83,268.83,268.81,150000
268.81,268.8,268.81,268.8,268.81,268.8,12000
268.8,268.83,268.8,268.83,268.83,268.8,14000
268.83,269.06,268.83,269.06,269.06,268.83,290000
269.02,268.93,269.02,268.93,269.02,268.83,50000
268.93,268.95,268.93,268.95,268.98,268.93,32000
268.95,268.95,268.95,268.95,268.95,268.94,34000
268.96,268.95,268.96,268.95,268.96,268.95,32000
268.95,268.95,268.95,268.95,268.96,268.95,20000
268.96,268.96,268.96,268.96,268.96,268.95,18000
268.96,268.96,268.96,268.96,268.98,268.96,40000
268.96,268.98,268.96,268.98,268.98,268.96,24000
269,268.95,269,268.95,269.01,268.95,260000
268.98,269,268.98,269,269.04,268.98,104000
269,269.02,269,269.02,269.02,269,12000
269,269.04,269,269.04,269.04,269,28000
269.02,269,269.02,269,269.02,269,152000
269.01,269.05,269.01,269.05,269.07,269.01,36000
269.04,269.01,269.04,269.01,269.04,269.01,6000
269.01,269,269.01,269,269.01,268.95,134000
269,269,269,269,269,268.99,120000
269,268.96,269,268.96,269,268.96,100000
268.93,268.93,268.93,268.93,268.93,268.93,4000
268.93,268.92,268.93,268.92,268.93,268.92,10000
268.92,268.9,268.92,268.9,268.92,268.83,12000
268.86,268.86,268.86,268.86,268.86,268.86,4000
268.86,268.89,268.86,268.89,268.89,268.86,26000
268.89,268.99,268.89,268.99,268.99,268.89,64000
268.95,268.95,268.95,268.95,268.95,268.95,4000
268.9,268.86,268.9,268.86,268.9,268.86,8000
268.86,268.86,268.86,268.86,268.86,268.86,6000
268.86,268.86,268.86,268.86,268.86,268.86,2000
268.86,268.86,268.86,268.86,268.86,268.86,2000
268.9,268.9,268.9,268.9,268.9,268.9,26000
268.9,268.9,268.9,268.9,268.9,268.9,4000
268.87,268.96,268.87,268.96,268.96,268.87,30000
268.97,268.97,268.97,268.97,268.97,268.97,6000
268.89,268.96,268.89,268.96,268.96,268.89,26000
268.96,269,268.96,269,269,268.96,30000
269,269,269,269,269,268.95,14000
269,269,269,269,269,269,18000
269,269,269,269,269,269,2000
268.94,268.94,268.94,268.94,268.94,268.94,4000
268.94,268.94,268.94,268.94,268.94,268.94,2000
268.94,268.93,268.94,268.93,268.94,268.93,40000
268.86,268.86,268.86,268.86,268.86,268.86,8000
268.86,268.86,268.86,268.86,268.86,268.86,4000
268.83,268.83,268.83,268.83,268.83,268.83,2000
268.81,268.83,268.81,268.83,268.83,268.81,10000
268.73,268.7,268.73,268.7,268.73,268.7,14000
268.71,268.71,268.71,268.71,268.71,268.71,2000
268.72,268.71,268.72,268.71,268.72,268.71,10000
268.69,268.69,268.69,268.69,268.69,268.69,22000
268.68,268.68,268.68,268.68,268.68,268.68,2000
268.87,268.87,268.87,268.87,268.87,268.87,10000
268.89,268.89,268.89,268.89,268.89,268.89,2000
268.72,268.72,268.72,268.72,268.72,268.72,4000
268.7,268.66,268.7,268.66,268.7,268.66,26000
268.66,268.66,268.66,268.66,268.66,268.66,4000
268.76,268.76,268.76,268.76,268.76,268.76,2000
268.77,268.77,268.77,268.77,268.77,268.77,4000
268.85,268.85,268.85,268.85,268.85,268.85,2000
268.75,268.74,268.75,268.74,268.75,268.74,24000
268.69,268.69,268.69,268.69,268.69,268.69,2000
268.69,268.69,268.69,268.69,268.69,268.69,2000
268.8,268.8,268.8,268.8,268.8,268.8,2000
268.8,268.85,268.8,268.85,268.85,268.8,38000
268.85,268.85,268.85,268.85,268.85,268.85,6000
268.89,268.89,268.89,268.89,268.89,268.89,2000
268.94,268.95,268.94,268.95,268.95,268.94,12000
268.95,268.86,268.95,268.86,268.95,268.86,10000
268.88,268.88,268.88,268.88,268.88,268.88,2000
268.94,268.98,268.94,268.98,268.98,268.94,30000
268.95,268.95,268.95,268.95,268.95,268.95,6000
268.87,268.9,268.87,268.9,268.9,268.87,8000
268.97,268.99,268.97,268.99,268.99,268.97,30000
269,269,269,269,269,269,30000
269,269,269,269,269,269,4000
269,269,269,269,269,269,2000
269,269,269,269,269,269,100000
268.95,268.95,268.95,268.95,268.95,268.95,2000
268.95,268.95,268.95,268.95,268.95,268.95,20000
268.99,268.99,268.99,268.99,268.99,268.99,2000
268.95,268.95,268.95,268.95,268.95,268.95,32000
268.95,268.95,268.95,268.95,268.95,268.95,2000
268.95,268.95,268.95,268.95,268.95,268.95,4000
268.95,268.95,268.95,268.95,268.95,268.95,42000
268.98,268.98,268.98,268.98,268.98,268.98,2000
268.88,268.88,268.88,268.88,268.88,268.88,6000
268.96,268.98,268.96,268.98,268.98,268.85,36000
268.85,268.89,268.85,268.89,268.89,268.85,30000
268.94,268.94,268.94,268.94,268.94,268.94,2000
268.89,268.91,268.89,268.91,268.91,268.85,98000
268.91,268.9,268.91,268.9,268.93,268.85,152000
268.9,268.9,268.9,268.9,268.9,268.88,26000
268.9,268.93,268.9,268.93,268.93,268.85,20000
268.93,268.93,268.93,268.93,268.93,268.93,12000
268.93,268.86,268.93,268.86,268.93,268.86,146000
268.86,268.9,268.86,268.9,268.9,268.86,122000
268.9,268.86,268.9,268.86,268.9,268.86,8000
268.89,268.9,268.89,268.9,268.9,268.89,88000
268.9,268.9,268.9,268.9,268.9,268.9,40000
268.9,268.92,268.9,268.92,268.92,268.9,10000
268.93,268.9,268.93,268.9,268.93,268.9,76000
268.9,268.91,268.9,268.91,268.91,268.9,22000
268.91,268.93,268.91,268.93,268.93,268.91,8000
268.95,268.95,268.95,268.95,268.95,268.95,12000
268.95,268.95,268.95,268.95,268.95,268.95,6000
268.95,268.95,268.95,268.95,268.95,268.95,76000
268.95,269,268.95,269,269,268.95,58000
269,269.02,269,269.02,269.02,269,110000
269.02,269.05,269.02,269.05,269.06,269.01,58000
269.05,269,269.05,269,269.05,269,6000
269,269,269,269,269,269,30000
269.01,268.96,269.01,268.96,269.01,268.96,36000
268.96,268.96,268.96,268.96,268.96,268.96,4000
269,268.96,269,268.96,269,268.96,12000
268.99,268.99,268.99,268.99,268.99,268.99,2000
268.99,268.99,268.99,268.99,268.99,268.99,4000
268.99,269.03,268.99,269.03,269.03,268.99,42000
269.02,269.02,269.02,269.02,269.02,269.02,4000
269.02,269.04,269.02,269.04,269.04,269.02,10000
269.04,268.95,269.04,268.95,269.04,268.95,226000
268.96,269,268.96,269,269,268.96,18000
269,269,269,269,269,269,90000
269,269,269,269,269,269,28000
269,269,269,269,269,268.96,202000
269,268.96,269,268.96,269,268.96,82000
268.96,268.95,268.96,268.95,268.96,268.95,250000
268.95,268.95,268.95,268.95,269,268.95,12000
268.99,269,268.99,269,269,268.99,8000
268.99,268.97,268.99,268.97,269,268.97,452000
269,269,269,269,269,269,46000
269,268.97,269,268.97,269,268.97,34000
268.97,268.97,268.97,268.97,268.97,268.97,50000
268.96,268.96,268.96,268.96,268.96,268.96,14000
268.97,268.96,268.97,268.96,268.97,268.96,108000
268.97,268.99,268.97,268.99,268.99,268.97,184000
268.99,268.97,268.99,268.97,269,268.97,364000
268.97,269.04,268.97,269.04,269.04,268.97,298000
268.99,269,268.99,269,269,268.99,10000
268.99,269,268.99,269,269.03,268.99,210000
269,268.98,269,268.98,269,268.98,130000
269,268.99,269,268.99,269,268.99,130000
268.99,268.99,268.99,268.99,268.99,268.98,82000
268.99,269,268.99,269,269,268.99,104000
268.98,269,268.98,269,269,268.98,14000
268.98,269,268.98,269,269,268.98,178000
269,268.98,269,268.98,269,268.98,12000
269,269,269,269,269,269,28000
269,269,269,269,269,268.98,118000
269,269,269,269,269,269,6000
269.02,269.03,269.02,269.03,269.03,269.02,24000
269.03,268.99,269.03,268.99,269.03,268.99,70000
269,269,269,269,269,269,172000
269,269.01,269,269.01,269.01,269,26000
269,269,269,269,269,269,74000
269,268.99,269,268.99,269.01,268.99,104000
269,268.98,269,268.98,269,268.98,80000
269,269,269,269,269,269,14000
269,269.01,269,269.01,269.01,269,220000
269.02,269.1,269.02,269.1,269.14,269.02,342000
269.1,269.04,269.1,269.04,269.1,269.04,36000
269.09,269.03,269.09,269.03,269.09,269.03,68000
269.04,269.05,269.04,269.05,269.05,269.03,82000
269.05,269.01,269.05,269.01,269.05,269.01,62000
269.03,269.05,269.03,269.05,269.05,269.03,68000
269.05,269.05,269.05,269.05,269.06,269.05,80000
269.05,269.05,269.05,269.05,269.05,269.05,4000
269.04,269.04,269.04,269.04,269.04,269.04,2000
269.04,269.04,269.04,269.04,269.04,269.04,4000
269.03,269.03,269.03,269.03,269.03,269.03,2000
269.03,269.03,269.03,269.03,269.03,269.03,2000
269.03,269,269.03,269,269.04,269,46000
269,269,269,269,269,269,148000
269,269,269,269,269,269,36000
269.03,269.07,269.03,269.07,269.07,269.03,102000
269.06,269.06,269.06,269.06,269.06,269.06,110000
269.06,269.05,269.06,269.05,269.06,269.04,62000
269.05,269,269.05,269,269.05,269,56000
269,269,269,269,269,269,124000
268.98,268.98,268.98,268.98,268.98,268.98,36000
268.98,269,268.98,269,269,268.98,134000
269.03,269.03,269.03,269.03,269.04,269.03,18000
269.03,269,269.03,269,269.03,269,308000
269,269,269,269,269,269,64000
269,269,269,269,269,269,70000
269,269,269,269,269,268.98,84000
268.98,269,268.98,269,269,268.98,8000
268.98,268.98,268.98,268.98,268.98,268.98,2000
269.03,269,269.03,269,269.03,268.98,88000
269,269.01,269,269.01,269.01,269,38000
269,269,269,269,269,269,8000
269,269,269,269,269,269,44000
269,269,269,269,269,269,40000
269,269,269,269,269,269,40000
268.98,268.98,268.98,268.98,268.98,268.98,14000
268.98,269,268.98,269,269,268.98,44000
269,268.97,269,268.97,269,268.97,10000
268.97,268.98,268.97,268.98,268.98,268.97,30000
268.96,268.97,268.96,268.97,268.97,268.95,10000
268.96,268.96,268.96,268.96,268.98,268.96,50000
268.95,268.98,268.95,268.98,268.98,268.95,10000
268.96,268.96,268.96,268.96,268.96,268.96,4000
268.98,268.98,268.98,268.98,268.98,268.98,44000
268.98,268.98,268.98,268.98,268.98,268.98,2000
268.98,268.96,268.98,268.96,268.98,268.96,58000
268.97,268.97,268.97,268.97,268.97,268.97,6000
268.96,268.96,268.96,268.96,268.96,268.96,10000
268.97,268.97,268.97,268.97,268.97,268.97,2000
268.96,268.97,268.96,268.97,268.97,268.96,22000
268.97,268.98,268.97,268.98,268.98,268.97,14000
268.98,268.98,268.98,268.98,268.98,268.98,100000
268.98,268.98,268.98,268.98,268.98,268.98,144000
268.99,268.99,268.99,268.99,268.99,268.99,92000
268.99,269,268.99,269,269,268.99,76000
