267.31,0.72657,1,2018/7/2 9:00,2018/7/2 9:00
274.14,0.27318,0.65854,2018/12/5 9:39,2018/12/5 9:39
274.1,0.26693,0.61419,2018/12/5 9:52,2018/12/5 9:52
274.15,0.25177,0.52217,2018/12/5 10:04,2018/12/5 10:04
274.15,0.24741,0.49834,2018/12/5 10:07,2018/12/5 10:07
274.21,0.24959,0.50554,2018/12/5 10:19,2018/12/5 10:19
274.35,0.2362,0.44124,2018/12/5 10:32,2018/12/5 10:32
274.35,0.23296,0.42627,2018/12/5 10:33,2018/12/5 10:33
274.4,0.22207,0.38525,2018/12/5 10:38,2018/12/5 10:38
274.4,0.21524,0.35588,2018/12/5 10:39,2018/12/5 10:39
274.39,0.20788,0.32206,2018/12/5 10:54,2018/12/5 10:54
274.4,0.2004,0.29379,2018/12/5 10:59,2018/12/5 10:59
274.39,0.19646,0.26829,2018/12/5 11:09,2018/12/5 11:09
274.36,0.1995,0.28769,2018/12/5 11:24,2018/12/5 11:24
274.28,0.19287,0.24834,2018/12/5 13:45,2018/12/5 13:45
274.25,0.18632,0.21729,2018/12/5 13:56,2018/12/5 13:56
274.27,0.18519,0.21341,2018/12/5 14:04,2018/12/5 14:04
274.21,0.17901,0.1918,2018/12/5 14:12,2018/12/5 14:12
274.26,0.18732,0.22118,2018/12/5 14:14,2018/12/5 14:14
274.43,0.19549,0.26441,2018/12/5 14:38,2018/12/5 14:38
274.6,0.20276,0.30322,2018/12/5 14:50,2018/12/5 14:50
274.45,0.19991,0.29047,2018/12/5 15:03,2018/12/5 15:03
274.4,0.22931,0.41242,2018/12/5 15:18,2018/12/5 15:18
275.4,0.2407,0.46064,2018/12/6 9:22,2018/12/6 9:22
275.65,0.23607,0.44013,2018/12/6 9:31,2018/12/6 9:31
275.63,0.22993,0.41685,2018/12/6 9:40,2018/12/6 9:40
275.6,0.22942,0.41297,2018/12/6 9:44,2018/12/6 9:44
275.68,0.23108,0.42018,2018/12/6 10:16,2018/12/6 10:16
275.8,0.23737,0.44623,2018/12/6 10:31,2018/12/6 10:31
275.65,0.24309,0.47173,2018/12/6 11:13,2018/12/6 11:13
275.82,0.2459,0.48836,2018/12/6 13:55,2018/12/6 13:55
275.72,0.24611,0.49002,2018/12/6 14:23,2018/12/6 14:23
275.65,0.24236,0.46951,2018/12/6 14:37,2018/12/6 14:37
275.61,0.25661,0.55599,2018/12/6 14:50,2018/12/6 14:50
275.5,0.2667,0.61253,2018/12/6 15:07,2018/12/6 15:07
275.3,0.29222,0.76608,2018/12/6 15:23,2018/12/6 15:23
275.82,0.28446,0.72118,2018/12/7 9:14,2018/12/7 9:14
275.83,0.28231,0.71175,2018/12/7 9:24,2018/12/7 9:24
275.92,0.27531,0.67184,2018/12/7 9:39,2018/12/7 9:39
276,0.26702,0.61475,2018/12/7 9:48,2018/12/7 9:48
276,0.26864,0.62694,2018/12/7 9:49,2018/12/7 9:49
276.1,0.27028,0.64024,2018/12/7 9:56,2018/12/7 9:56
276,0.26098,0.58426,2018/12/7 9:59,2018/12/7 9:59
276,0.25668,0.55654,2018/12/7 10:15,2018/12/7 10:15
276.04,0.25637,0.55266,2018/12/7 10:29,2018/12/7 10:29
275.97,0.25126,0.51608,2018/12/7 10:38,2018/12/7 10:38
276.01,0.24421,0.47783,2018/12/7 10:50,2018/12/7 10:50
276.01,0.25193,0.52494,2018/12/7 11:11,2018/12/7 11:11
275.86,0.24729,0.49723,2018/12/7 13:44,2018/12/7 13:44
275.82,0.24181,0.46619,2018/12/7 14:04,2018/12/7 14:04
275.85,0.24115,0.46397,2018/12/7 14:10,2018/12/7 14:10
275.82,0.23569,0.43625,2018/12/7 14:18,2018/12/7 14:18
275.8,0.23134,0.42184,2018/12/7 14:30,2018/12/7 14:30
275.75,0.22572,0.39523,2018/12/7 14:35,2018/12/7 14:35
275.73,0.21992,0.37472,2018/12/7 14:42,2018/12/7 14:42
275.71,0.22978,0.41574,2018/12/7 14:51,2018/12/7 14:51
275.53,0.26103,0.58481,2018/12/7 15:19,2018/12/7 15:19
277.5,0.29088,0.75721,2018/12/10 9:08,2018/12/10 9:08
278.05,0.29296,0.77162,2018/12/10 9:38,2018/12/10 9:38
277.95,0.2877,0.74058,2018/12/10 10:00,2018/12/10 10:00
278,0.29314,0.77273,2018/12/10 10:08,2018/12/10 10:08
278.15,0.28808,0.74446,2018/12/10 10:27,2018/12/10 10:27
278.22,0.29916,0.80765,2018/12/10 10:45,2018/12/10 10:45
278,0.2883,0.74612,2018/12/10 11:10,2018/12/10 11:10
278.05,0.29131,0.76053,2018/12/10 13:37,2018/12/10 13:37
278.24,0.28465,0.72173,2018/12/10 14:15,2018/12/10 14:15
278.28,0.27726,0.68182,2018/12/10 14:33,2018/12/10 14:33
278.39,0.26805,0.62361,2018/12/10 14:41,2018/12/10 14:41
278.42,0.26016,0.57927,2018/12/10 14:47,2018/12/10 14:47
278.39,0.26715,0.61641,2018/12/10 15:06,2018/12/10 15:06
278.6,0.26382,0.59867,2018/12/10 15:16,2018/12/10 15:16
278.67,0.28625,0.73226,2018/12/10 15:26,2018/12/10 15:26
278.4,0.30245,0.82151,2018/12/11 9:24,2018/12/11 9:24
278.2,0.29643,0.78991,2018/12/11 9:50,2018/12/11 9:50
278.3,0.29235,0.76774,2018/12/11 10:06,2018/12/11 10:06
278.25,0.29784,0.79989,2018/12/11 10:12,2018/12/11 10:12
278.16,0.29113,0.75998,2018/12/11 10:22,2018/12/11 10:22
278.21,0.29351,0.77494,2018/12/11 10:37,2018/12/11 10:37
278.34,0.29142,0.76109,2018/12/11 10:44,2018/12/11 10:44
278.33,0.30509,0.83038,2018/12/11 11:06,2018/12/11 11:06
278.2,0.29913,0.8071,2018/12/11 11:28,2018/12/11 11:28
278.2,0.29303,0.77217,2018/12/11 11:29,2018/12/11 11:29
278.29,0.28819,0.74501,2018/12/11 13:45,2018/12/11 13:45
278.24,0.28822,0.74557,2018/12/11 13:50,2018/12/11 13:50
278.35,0.2796,0.69845,2018/12/11 13:57,2018/12/11 13:57
278.35,0.28207,0.70953,2018/12/11 14:09,2018/12/11 14:09
278.25,0.27422,0.66519,2018/12/11 14:23,2018/12/11 14:23
278.27,0.26765,0.61973,2018/12/11 14:35,2018/12/11 14:35
278.26,0.28638,0.73282,2018/12/11 14:59,2018/12/11 14:59
277.9,0.31771,0.87029,2018/12/11 22:34,2018/12/11 22:34
277.4,0.31758,0.86918,2018/12/12 9:42,2018/12/12 9:42
277.31,0.30735,0.8398,2018/12/12 9:47,2018/12/12 9:47
277.32,0.29408,0.77938,2018/12/12 9:53,2018/12/12 9:53
277.3,0.29332,0.77384,2018/12/12 9:54,2018/12/12 9:54
277.21,0.28583,0.72894,2018/12/12 10:11,2018/12/12 10:11
277.22,0.28288,0.71397,2018/12/12 10:32,2018/12/12 10:32
277.3,0.26781,0.62084,2018/12/12 10:41,2018/12/12 10:41
277.3,0.25655,0.55488,2018/12/12 10:50,2018/12/12 10:50
277.32,0.24961,0.5061,2018/12/12 10:53,2018/12/12 10:53
277.3,0.2389,0.45067,2018/12/12 10:55,2018/12/12 10:55
277.3,0.23042,0.41851,2018/12/12 10:57,2018/12/12 10:57
277.34,0.21094,0.33481,2018/12/12 11:02,2018/12/12 11:02
277.35,0.1973,0.27439,2018/12/12 11:04,2018/12/12 11:04
277.35,0.18796,0.22672,2018/12/12 11:05,2018/12/12 11:05
277.35,0.1745,0.17406,2018/12/12 11:07,2018/12/12 11:07
277.36,0.16594,0.14412,2018/12/12 11:08,2018/12/12 11:08
277.37,0.15913,0.12528,2018/12/12 11:09,2018/12/12 11:09
277.38,0.15222,0.10865,2018/12/12 11:12,2018/12/12 11:12
277.4,0.14587,0.094789,2018/12/12 11:14,2018/12/12 11:14
277.42,0.14115,0.08204,2018/12/12 11:17,2018/12/12 11:17
277.4,0.13925,0.075942,2018/12/12 11:26,2018/12/12 11:26
277.41,0.14785,0.099778,2018/12/12 13:30,2018/12/12 13:30
277.25,0.13989,0.077051,2018/12/12 13:50,2018/12/12 13:50
277.24,0.13259,0.066519,2018/12/12 13:59,2018/12/12 13:59
277.24,0.12393,0.055432,2018/12/12 14:00,2018/12/12 14:00
277.23,0.12648,0.060976,2018/12/12 14:01,2018/12/12 14:01
277.15,0.12162,0.053769,2018/12/12 14:18,2018/12/12 14:18
277.16,0.12019,0.049889,2018/12/12 14:39,2018/12/12 14:39
277.14,0.12115,0.053215,2018/12/12 15:04,2018/12/12 15:04
277.2,0.13296,0.068182,2018/12/12 15:24,2018/12/12 15:24
277,0.14568,0.094235,2018/12/13 9:14,2018/12/13 9:14
276.86,0.14397,0.089246,2018/12/13 9:49,2018/12/13 9:49
276.95,0.14385,0.088692,2018/12/13 9:55,2018/12/13 9:55
277.05,0.14296,0.086475,2018/12/13 10:02,2018/12/13 10:02
277.1,0.13384,0.068736,2018/12/13 10:07,2018/12/13 10:07
277.1,0.13137,0.065965,2018/12/13 10:08,2018/12/13 10:08
277.07,0.12728,0.062639,2018/12/13 10:10,2018/12/13 10:10
277.05,0.12035,0.050443,2018/12/13 10:16,2018/12/13 10:16
277.05,0.11566,0.045455,2018/12/13 10:17,2018/12/13 10:17
277.05,0.1157,0.046009,2018/12/13 10:21,2018/12/13 10:21
277.01,0.11425,0.0449,2018/12/13 10:28,2018/12/13 10:28
276.98,0.11363,0.044346,2018/12/13 10:36,2018/12/13 10:36
276.94,0.11302,0.043237,2018/12/13 10:50,2018/12/13 10:50
276.9,0.10836,0.04102,2018/12/13 10:53,2018/12/13 10:53
276.92,0.1081,0.040466,2018/12/13 11:11,2018/12/13 11:11
276.88,0.10424,0.037694,2018/12/13 11:14,2018/12/13 11:14
276.9,0.10044,0.036585,2018/12/13 11:15,2018/12/13 11:15
276.9,0.096705,0.034922,2018/12/13 11:17,2018/12/13 11:17
276.9,0.092542,0.030488,2018/12/13 11:18,2018/12/13 11:18
276.9,0.09177,0.028825,2018/12/13 11:20,2018/12/13 11:20
276.88,0.092627,0.031596,2018/12/13 11:22,2018/12/13 11:22
276.95,0.089408,0.026053,2018/12/13 13:33,2018/12/13 13:33
276.97,0.086004,0.022727,2018/12/13 13:36,2018/12/13 13:36
277,0.082323,0.019401,2018/12/13 13:37,2018/12/13 13:37
277,0.077449,0.014412,2018/12/13 13:39,2018/12/13 13:39
277,0.069355,0.012195,2018/12/13 13:40,2018/12/13 13:40
277,0.066778,0.0099778,2018/12/13 13:41,2018/12/13 13:41
277.04,0.065523,0.0088692,2018/12/13 13:42,2018/12/13 13:42
277.06,0.064829,0.0083149,2018/12/13 13:45,2018/12/13 13:45
277.1,0.064266,0.0077605,2018/12/13 13:47,2018/12/13 13:47
277.14,0.066277,0.0094235,2018/12/13 13:49,2018/12/13 13:49
277.1,0.064088,0.0072062,2018/12/13 13:51,2018/12/13 13:51
277.1,0.061807,0.0049889,2018/12/13 13:52,2018/12/13 13:52
277.12,0.059532,0.0038803,2018/12/13 13:56,2018/12/13 13:56
277.13,0.061234,0.0044346,2018/12/13 14:01,2018/12/13 14:01
277.21,0.063852,0.0066519,2018/12/13 14:08,2018/12/13 14:08
277.15,0.063769,0.0060976,2018/12/13 14:16,2018/12/13 14:16
277.15,0.074297,0.013304,2018/12/13 14:20,2018/12/13 14:20
276.99,0.071407,0.012749,2018/12/13 14:31,2018/12/13 14:31
277,0.068425,0.011086,2018/12/13 14:33,2018/12/13 14:33
276.99,0.069285,0.011641,2018/12/13 14:37,2018/12/13 14:37
277.03,0.063614,0.0055432,2018/12/13 14:45,2018/12/13 14:45
277.03,0.059359,0.0033259,2018/12/13 14:48,2018/12/13 14:48
277.03,0.0553,0.0022173,2018/12/13 14:49,2018/12/13 14:49
277.03,0.053051,0.001663,2018/12/13 14:50,2018/12/13 14:50
277.04,0.053038,0.0011086,2018/12/13 14:51,2018/12/13 14:51
277.01,0.051299,0.00055432,2018/12/13 14:55,2018/12/13 14:55
277.02,0.058842,0.0027716,2018/12/13 15:01,2018/12/13 15:01
277.15,0.066858,0.010532,2018/12/13 15:14,2018/12/13 15:14
277.2,0.083722,0.02051,2018/12/13 15:29,2018/12/13 15:29
277,0.081092,0.018293,2018/12/14 9:28,2018/12/14 9:28
277.05,0.0843,0.021619,2018/12/14 9:45,2018/12/14 9:45
277.15,0.096171,0.034368,2018/12/14 9:57,2018/12/14 9:57
277.3,0.091893,0.029379,2018/12/14 10:07,2018/12/14 10:07
277.3,0.08568,0.022173,2018/12/14 10:10,2018/12/14 10:10
277.3,0.08392,0.021064,2018/12/14 10:12,2018/12/14 10:12
277.3,0.082777,0.019956,2018/12/14 10:14,2018/12/14 10:14
277.24,0.080462,0.017184,2018/12/14 10:15,2018/12/14 10:15
277.3,0.075293,0.013858,2018/12/14 10:16,2018/12/14 10:16
277.31,0.0879,0.024945,2018/12/14 10:17,2018/12/14 10:17
277.15,0.090231,0.027162,2018/12/14 10:38,2018/12/14 10:38
277.2,0.088263,0.025499,2018/12/14 11:00,2018/12/14 11:00
277.18,0.086474,0.023836,2018/12/14 11:08,2018/12/14 11:08
277.18,0.098976,0.035477,2018/12/14 11:19,2018/12/14 11:19
277,0.10123,0.03714,2018/12/14 13:36,2018/12/14 13:36
277.09,0.099188,0.036031,2018/12/14 13:40,2018/12/14 13:40
277.1,0.09384,0.033814,2018/12/14 13:42,2018/12/14 13:42
277.1,0.090666,0.027716,2018/12/14 13:43,2018/12/14 13:43
277.1,0.087195,0.02439,2018/12/14 13:44,2018/12/14 13:44
277.1,0.081726,0.018847,2018/12/14 13:45,2018/12/14 13:45
277.1,0.080664,0.017738,2018/12/14 13:46,2018/12/14 13:46
277.1,0.0784,0.015521,2018/12/14 13:47,2018/12/14 13:47
277.13,0.07898,0.016075,2018/12/14 13:48,2018/12/14 13:48
277.11,0.079476,0.01663,2018/12/14 13:53,2018/12/14 13:53
277.15,0.078388,0.014967,2018/12/14 14:02,2018/12/14 14:02
277.13,0.086398,0.023282,2018/12/14 14:05,2018/12/14 14:05
277.1,0.091979,0.029933,2018/12/14 14:16,2018/12/14 14:16
277.01,0.089593,0.026608,2018/12/14 14:22,2018/12/14 14:22
277.05,0.091414,0.028271,2018/12/14 14:35,2018/12/14 14:35
277.01,0.093061,0.033259,2018/12/14 14:50,2018/12/14 14:50
277.08,0.092914,0.032705,2018/12/14 14:59,2018/12/14 14:59
277.13,0.092792,0.032151,2018/12/14 15:07,2018/12/14 15:07
277.15,0.092621,0.031042,2018/12/14 15:20,2018/12/14 15:20
277.18,0.11187,0.042683,2018/12/14 15:26,2018/12/14 15:26
276.6,0.10889,0.041574,2018/12/14 20:53,2018/12/14 20:53
276.6,0.1076,0.039911,2018/12/17 9:10,2018/12/17 9:10
276.65,0.11977,0.049335,2018/12/17 9:23,2018/12/17 9:23
276.8,0.14555,0.092572,2018/12/17 9:35,2018/12/17 9:35
276.66,0.1428,0.08592,2018/12/17 10:13,2018/12/17 10:13
276.67,0.14026,0.078714,2018/12/17 10:19,2018/12/17 10:19
276.69,0.14043,0.079268,2018/12/17 10:48,2018/12/17 10:48
276.74,0.13517,0.071508,2018/12/17 10:54,2018/12/17 10:54
276.75,0.15397,0.11364,2018/12/17 10:56,2018/12/17 10:56
276.5,0.15722,0.12029,2018/12/17 11:04,2018/12/17 11:04
276.42,0.16274,0.13415,2018/12/17 11:14,2018/12/17 11:14
276.32,0.16854,0.15299,2018/12/17 11:28,2018/12/17 11:28
276.45,0.16284,0.1347,2018/12/17 13:56,2018/12/17 13:56
276.45,0.16299,0.13636,2018/12/17 14:04,2018/12/17 14:04
276.4,0.17161,0.16131,2018/12/17 14:12,2018/12/17 14:12
276.55,0.17288,0.16685,2018/12/17 14:20,2018/12/17 14:20
276.61,0.17346,0.17073,2018/12/17 14:33,2018/12/17 14:33
276.67,0.16941,0.15632,2018/12/17 14:49,2018/12/17 14:49
276.68,0.16727,0.14856,2018/12/17 15:10,2018/12/17 15:10
276.7,0.16619,0.14523,2018/12/17 15:15,2018/12/17 15:15
276.8,0.1632,0.13858,2018/12/17 15:23,2018/12/17 15:23
276.81,0.19662,0.26996,2018/12/17 15:26,2018/12/17 15:26
278.05,0.2066,0.31818,2018/12/18 9:28,2018/12/18 9:28
278.21,0.21035,0.33259,2018/12/18 9:50,2018/12/18 9:50
278.31,0.20908,0.32539,2018/12/18 10:08,2018/12/18 10:08
278.3,0.20454,0.31153,2018/12/18 10:26,2018/12/18 10:26
278.32,0.19978,0.28936,2018/12/18 10:44,2018/12/18 10:44
278.31,0.19839,0.28104,2018/12/18 10:48,2018/12/18 10:48
278.39,0.19336,0.25166,2018/12/18 10:57,2018/12/18 10:57
278.38,0.18859,0.23004,2018/12/18 11:07,2018/12/18 11:07
278.4,0.18638,0.21785,2018/12/18 11:24,2018/12/18 11:24
278.37,0.19688,0.27328,2018/12/18 13:35,2018/12/18 13:35
278.21,0.19503,0.2622,2018/12/18 14:05,2018/12/18 14:05
278.26,0.19291,0.24889,2018/12/18 14:11,2018/12/18 14:11
278.3,0.19887,0.28437,2018/12/18 14:17,2018/12/18 14:17
278.2,0.19572,0.26497,2018/12/18 14:20,2018/12/18 14:20
278.23,0.1905,0.23947,2018/12/18 14:35,2018/12/18 14:35
278.22,0.18607,0.21619,2018/12/18 14:47,2018/12/18 14:47
278.2,0.17995,0.19346,2018/12/18 14:57,2018/12/18 14:57
278.21,0.20077,0.29545,2018/12/18 15:13,2018/12/18 15:13
278.5,0.19369,0.25333,2018/12/18 15:26,2018/12/18 15:26
278.58,0.19462,0.25831,2018/12/18 21:23,2018/12/18 21:23
278.51,0.1926,0.24723,2018/12/19 0:15,2018/12/19 0:15
278.56,0.18964,0.23559,2018/12/19 9:39,2018/12/19 9:39
278.58,0.20122,0.29656,2018/12/19 10:04,2018/12/19 10:04
278.78,0.1966,0.2694,2018/12/19 10:22,2018/12/19 10:22
278.76,0.19842,0.2816,2018/12/19 10:40,2018/12/19 10:40
278.89,0.20229,0.30155,2018/12/19 10:56,2018/12/19 10:56
278.8,0.19404,0.25554,2018/12/19 13:44,2018/12/19 13:44
278.8,0.18745,0.22339,2018/12/19 13:58,2018/12/19 13:58
278.83,0.1854,0.21452,2018/12/19 14:06,2018/12/19 14:06
278.78,0.18653,0.2184,2018/12/19 14:13,2018/12/19 14:13
278.7,0.17797,0.18459,2018/12/19 14:26,2018/12/19 14:26
278.7,0.1713,0.16075,2018/12/19 14:33,2018/12/19 14:33
278.74,0.16793,0.14967,2018/12/19 14:35,2018/12/19 14:35
278.72,0.16537,0.14191,2018/12/19 14:55,2018/12/19 14:55
278.7,0.16293,0.13525,2018/12/19 15:05,2018/12/19 15:05
278.74,0.16257,0.13248,2018/12/19 15:10,2018/12/19 15:10
278.8,0.17897,0.19069,2018/12/19 15:16,2018/12/19 15:16
278.55,0.20531,0.31541,2018/12/19 21:40,2018/12/19 21:40
278.18,0.20102,0.29601,2018/12/20 9:10,2018/12/20 9:10
278.15,0.19823,0.27993,2018/12/20 9:25,2018/12/20 9:25
278.22,0.19231,0.24557,2018/12/20 9:32,2018/12/20 9:32
278.28,0.19273,0.24778,2018/12/20 9:47,2018/12/20 9:47
278.45,0.20916,0.32705,2018/12/20 10:07,2018/12/20 10:07
278.21,0.21154,0.33925,2018/12/20 10:37,2018/12/20 10:37
278.3,0.20527,0.3143,2018/12/20 10:57,2018/12/20 10:57
278.28,0.21353,0.34756,2018/12/20 11:12,2018/12/20 11:12
278.15,0.22233,0.38636,2018/12/20 11:26,2018/12/20 11:26
278.26,0.21834,0.36752,2018/12/20 13:36,2018/12/20 13:36
278.3,0.20857,0.32373,2018/12/20 13:40,2018/12/20 13:40
278.33,0.20623,0.31652,2018/12/20 13:42,2018/12/20 13:42
278.38,0.20132,0.29712,2018/12/20 13:56,2018/12/20 13:56
278.37,0.19742,0.27605,2018/12/20 14:06,2018/12/20 14:06
278.42,0.19462,0.25887,2018/12/20 14:10,2018/12/20 14:10
278.48,0.18902,0.23115,2018/12/20 14:15,2018/12/20 14:15
278.6,0.18363,0.20676,2018/12/20 14:25,2018/12/20 14:25
278.61,0.18113,0.19678,2018/12/20 14:30,2018/12/20 14:30
278.65,0.18386,0.20898,2018/12/20 14:33,2018/12/20 14:33
278.57,0.18028,0.19457,2018/12/20 14:40,2018/12/20 14:40
278.6,0.17877,0.18958,2018/12/20 14:49,2018/12/20 14:49
278.65,0.18073,0.19568,2018/12/20 14:54,2018/12/20 14:54
278.58,0.17831,0.18736,2018/12/20 14:57,2018/12/20 14:57
278.61,0.17574,0.17794,2018/12/20 15:18,2018/12/20 15:18
278.65,0.20433,0.31042,2018/12/20 15:22,2018/12/20 15:22
279.45,0.23597,0.43792,2018/12/20 20:20,2018/12/20 20:20
280.5,0.22834,0.40798,2018/12/21 9:19,2018/12/21 9:19
280.55,0.22679,0.40188,2018/12/21 9:25,2018/12/21 9:25
280.61,0.21939,0.37306,2018/12/21 9:43,2018/12/21 9:43
280.62,0.2179,0.36641,2018/12/21 9:57,2018/12/21 9:57
280.7,0.21564,0.35809,2018/12/21 10:15,2018/12/21 10:15
280.65,0.20714,0.31984,2018/12/21 10:20,2018/12/21 10:20
280.65,0.21014,0.33093,2018/12/21 10:45,2018/12/21 10:45
280.55,0.20799,0.32262,2018/12/21 11:03,2018/12/21 11:03
280.5,0.20338,0.30599,2018/12/21 11:17,2018/12/21 11:17
280.55,0.19466,0.25998,2018/12/21 13:30,2018/12/21 13:30
280.55,0.19491,0.26053,2018/12/21 13:33,2018/12/21 13:33
280.48,0.18756,0.2245,2018/12/21 13:39,2018/12/21 13:39
280.53,0.18229,0.20067,2018/12/21 13:47,2018/12/21 13:47
280.53,0.17528,0.17627,2018/12/21 13:55,2018/12/21 13:55
280.55,0.17261,0.16463,2018/12/21 14:09,2018/12/21 14:09
280.6,0.1685,0.15244,2018/12/21 14:15,2018/12/21 14:15
280.57,0.16272,0.13359,2018/12/21 14:24,2018/12/21 14:24
280.59,0.15585,0.11752,2018/12/21 14:31,2018/12/21 14:31
280.6,0.15002,0.10477,2018/12/21 14:40,2018/12/21 14:40
280.63,0.1551,0.11585,2018/12/21 14:46,2018/12/21 14:46
280.75,0.15011,0.10588,2018/12/21 14:54,2018/12/21 14:54
280.75,0.15237,0.1092,2018/12/21 15:00,2018/12/21 15:00
280.84,0.14957,0.102,2018/12/21 15:07,2018/12/21 15:07
280.9,0.17366,0.17129,2018/12/21 15:20,2018/12/21 15:20
280.55,0.17746,0.18293,2018/12/21 20:23,2018/12/21 20:23
280.65,0.20771,0.32095,2018/12/22 2:21,2018/12/22 2:21
281.65,0.20373,0.30765,2018/12/24 9:13,2018/12/24 9:13
281.67,0.20181,0.29933,2018/12/24 9:20,2018/12/24 9:20
281.75,0.19641,0.26774,2018/12/24 9:39,2018/12/24 9:39
281.74,0.1915,0.24279,2018/12/24 10:01,2018/12/24 10:01
281.86,0.1849,0.21231,2018/12/24 10:19,2018/12/24 10:19
281.86,0.18439,0.21009,2018/12/24 10:26,2018/12/24 10:26
281.93,0.17899,0.19124,2018/12/24 10:34,2018/12/24 10:34
281.95,0.1781,0.1857,2018/12/24 10:43,2018/12/24 10:43
282.03,0.17818,0.18681,2018/12/24 10:54,2018/12/24 10:54
282.11,0.18717,0.22062,2018/12/24 10:59,2018/12/24 10:59
282.3,0.17999,0.19401,2018/12/24 11:04,2018/12/24 11:04
282.22,0.18315,0.2051,2018/12/24 11:13,2018/12/24 11:13
282.14,0.17863,0.18902,2018/12/24 13:35,2018/12/24 13:35
282.17,0.17314,0.16741,2018/12/24 13:40,2018/12/24 13:40
282.17,0.17283,0.1663,2018/12/24 13:42,2018/12/24 13:42
282.11,0.16453,0.1408,2018/12/24 13:45,2018/12/24 13:45
282.15,0.16075,0.12916,2018/12/24 13:50,2018/12/24 13:50
282.19,0.15532,0.11641,2018/12/24 13:53,2018/12/24 13:53
282.17,0.14971,0.10255,2018/12/24 13:56,2018/12/24 13:56
282.19,0.14745,0.098115,2018/12/24 14:02,2018/12/24 14:02
282.17,0.14328,0.087029,2018/12/24 14:09,2018/12/24 14:09
282.19,0.14562,0.093126,2018/12/24 14:14,2018/12/24 14:14
282.13,0.14564,0.093681,2018/12/24 14:24,2018/12/24 14:24
282.07,0.14082,0.079823,2018/12/24 14:37,2018/12/24 14:37
282.1,0.16198,0.13137,2018/12/24 14:52,2018/12/24 14:52
281.8,0.16695,0.14634,2018/12/24 15:20,2018/12/24 15:20
280,0.20002,0.29213,2018/12/24 20:04,2018/12/24 20:04
282.81,0.20327,0.30543,2018/12/25 9:01,2018/12/25 9:01
282.9,0.20204,0.29989,2018/12/25 9:21,2018/12/25 9:21
282.9,0.21096,0.33537,2018/12/25 9:27,2018/12/25 9:27
283.09,0.23993,0.45621,2018/12/25 9:46,2018/12/25 9:46
283.83,0.23436,0.43126,2018/12/25 10:45,2018/12/25 10:45
283.8,0.23775,0.44678,2018/12/25 11:07,2018/12/25 11:07
283.9,0.25171,0.52106,2018/12/25 11:22,2018/12/25 11:22
283.7,0.25459,0.54213,2018/12/25 13:56,2018/12/25 13:56
283.65,0.26736,0.61807,2018/12/25 14:23,2018/12/25 14:23
283.46,0.26258,0.5898,2018/12/25 14:35,2018/12/25 14:35
